listing_type,Property_type,Price,City,Address,Rooms,Floor,Area,Parking_spots
buy,Duplex,5650000,Hod Hasharon,Ha-Shakhar St.  11,6.0,18.0,244,2
buy,Apartment,2320000,Rehovot,Prof. Avraham Hershko St.  5,4.0,1.0,115,1
buy,Apartment,1760000,Bat Yam,Mohiliver St.  3,3.0,3.0,70,1
buy,Duplex,1750000,Rosh Haayin,Rambam St. ,4.0,1.0,146,0
buy,Apartment,2050000,Beer Yaakov,Sa Nes St. ,4.0,7.0,104,1
buy,Apartment,1450000,Holon,Ha-Tayasim St.  17,3.5,3.0,70,0
buy,Apartment,2080000,Rishon LeTsiyon,Ha-Rav Bruk St.  6,5.0,3.0,125,1
buy,Apartment,1670000,Rishon LeTsiyon,David Wolffsohn St.  30,3.5,3.0,80,1
buy,Apartment,1170000,Rehovot,Bar Kochva St. ,3.0,4.0,72,0
buy,Rooftop apt,2290000,Rishon LeTsiyon,Ha-Tomer St. ,5.0,4.0,125,1
buy,Apartment,1560000,Holon,Mifrats Shlomo St.  6,3.0,1.0,67,0
buy,Apartment,1430000,Petah Tikva,Herzl St. ,3.5,1.0,90,0
buy,Apartment,1320000,Petah Tikva,Rambam St. ,2.5,3.0,80,1
buy,Apartment,1500000,Petah Tikva,Ha-Morim St. ,3.5,2.0,100,0
buy,Apartment,1440000,Petah Tikva,Frumkin St. ,3.5,1.0,90,1
buy,Apartment,1180000,Lod,Khalelei Egoz St.  13,3.0,4.0,70,1
buy,Cottage/house,5250000,Raanana,Pardes Meshutaf St. ,10.0,3.0,329,2
buy,Cottage/house,3630000,Rishon LeTsiyon,Ha-Khavatselet St. ,5.0,2.0,155,2
buy,Rooftop apt,1980000,Rishon LeTsiyon,Itamar Ben Avi St. ,4.5,4.0,110,1
buy,Garden apt,2100000,Ramla,Almog St. ,4.0,0.0,100,1
buy,Apartment,2550000,Tel Aviv-Yafo,Khakhmei Atuna St. ,2.0,0.0,50,0
buy,Apartment,1220000,Ramla,Sderot Herzl  35,3.0,3.0,60,0
buy,Apartment,1490000,Ramla,Gershon Shatz St. ,4.0,3.0,90,0
buy,Apartment,1480000,Ramla,HaEtrog St. ,5.0,2.0,114,1
buy,Apartment,1550000,Ramla,HaMigdal HaLavan St.  2,3.0,12.0,85,1
buy,Apartment,1250000,Ramla,Ha-Gdud ha-Ivri St.  1,6.0,2.0,125,0
buy,Apartment,1200000,Ramla,Giborei Yisrael St. ,4.0,4.0,100,0
buy,Apartment,1150000,Ramla,Yehuda Stein St. ,3.5,3.0,85,0
buy,Apartment,820000,Ramla,Shabazi St. ,3.0,3.0,50,0
buy,Apartment,1100000,Ramla,Yoseftal St. ,3.0,1.0,80,0
buy,Apartment,1600000,Ramla,Gershon Shatz St. ,4.0,1.0,100,1
buy,Garden apt,1180000,Ramla,Yitshak Ben Zvi St. ,3.5,0.0,80,0
buy,Apartment,1970000,Bat Yam,Yoseftal St. ,4.0,4.0,87,1
buy,Apartment,2190000,Rishon LeTsiyon,Tankhum St.  2,5.0,7.0,120,1
buy,Cottage/house,3400000,Rehovot,Tarshish St.  22,6.5,3.0,165,2
buy,Apartment,2400000,Tel Aviv-Yafo,Hayei Adam St.  5,2.5,2.0,67,0
buy,Apartment,1720000,Rishon LeTsiyon,Ha-Khelmonit St.  4,3.0,4.0,71,1
buy,Apartment,1330000,Rishon LeTsiyon,Grinboim St. ,2.5,3.0,75,0
buy,Apartment,1500000,Bat Yam,HaCarmel St. ,3.0,4.0,70,0
buy,Apartment,1400000,Holon,Ekhad be-Mai St. ,2.5,3.0,70,0
buy,Apartment,2800000,Modiin-Maccabim-Reut,Tevet St.  12,5.0,3.0,120,2
buy,Apartment,1700000,Rishon LeTsiyon,Herzl St. ,4.0,1.0,100,0
buy,Apartment,1200000,Holon,Alufei Tsahal St. ,2.0,2.0,50,0
buy,Apartment,2250000,Holon,Yehuda ha-Nasi St. ,5.0,1.0,130,1
buy,Apartment,1800000,Holon,Barkan St. ,3.0,3.0,90,1
buy,Garden apt,1950000,Rishon LeTsiyon,Khana Szenes St. ,5.0,0.0,130,0
buy,Apartment,1870000,Holon,Barzilai St. ,4.0,3.0,90,1
buy,Apartment,1500000,Holon,Moshe Sharet St. ,3.0,0.0,75,0
buy,Apartment,1550000,Bat Yam,Maharozet St. ,3.5,1.0,78,0
buy,Apartment,1800000,Holon,Achi Dakar St. ,4.0,4.0,100,0
buy,Apartment,1450000,Holon,Ibn Gabirol St.  12,2.5,2.0,65,1
buy,Apartment,1575000,Holon,Kehilat Varsha St.  4,3.0,1.0,68,0
buy,Penthouse,2490000,Holon,Zalman Aran St. ,5.0,6.0,135,0
buy,Apartment,1650000,Holon,Ha-Portsim St.  6,4.0,1.0,105,1
buy,Apartment,1540000,Holon,Sderot Ben Gurion  36,3.0,1.0,70,1
buy,Penthouse,2320000,Holon,Yehuda Halevi St.  5,4.0,8.0,120,0
buy,Cottage/house,2750000,Holon,Ezra St. ,3.0,1.0,80,1
buy,Apartment,1570000,Holon,Mendele Mocher Sforim St. ,5.0,3.0,113,0
buy,Apartment,1450000,Holon,Shmuel ha-Nagid St. ,3.0,2.0,70,0
buy,Penthouse,2380000,Holon,Yehoshua Hankin St.  35,3.0,7.0,75,2
buy,Apartment,1650000,Holon,Ben Zion Israeli St. ,3.5,1.0,85,1
buy,Apartment,1670000,Holon,Zalman Aran St.  13,3.5,2.0,80,1
buy,Apartment,1860000,Holon,Bialik St.  91,4.0,2.0,85,1
buy,Apartment,1420000,Bat Yam,Yisrael Ben Tsiyon St.  19,3.0,2.0,73,1
buy,Apartment,1390000,Holon,Yehoshua Hankin St.  79,3.0,1.0,75,0
buy,Apartment,1290000,Holon,Henrietta Szold St.  14,2.5,1.0,55,0
buy,Apartment,1890000,Holon,Ha-Histadrut St.  58,4.0,6.0,90,1
buy,Apartment,1660000,Holon,Mohiliver St.  41,4.0,2.0,83,1
buy,Apartment,1250000,Holon,Sderot Dov Hoz  52,2.0,2.0,70,0
buy,Apartment,1320000,Holon,Eliyahu Krauze St. ,3.0,4.0,72,0
buy,Apartment,1370000,Holon,Zion Gate St. ,2.5,2.0,58,0
buy,Rooftop apt,2600000,Holon,Kiryat Shmona St.  17,5.0,5.0,100,1
buy,Penthouse,3150000,Holon,Ekhad be-Mai St.  15,4.0,5.0,120,2
buy,Apartment,1480000,Bat Yam,Ha-Neviim St.  15,3.0,3.0,65,1
buy,Duplex,1500000,Bnei Ayish,Ha-Vered St.  13,4.0,4.0,100,1
buy,Apartment,1250000,Rishon LeTsiyon,Sderot Zalman Shneur ,2.5,3.0,55,0
buy,Apartment,1570000,Rishon LeTsiyon,Dror St. ,4.0,2.0,90,1
buy,Apartment,1690000,Beer Yaakov,Sa Nes St.  2,3.0,3.0,78,1
buy,Apartment,2040000,Rishon LeTsiyon,Negba St. ,5.0,5.0,107,1
buy,Apartment,3250000,Jerusalem,Jaffa St.  155,3.5,11.0,88,1
buy,Duplex,1420000,Ariel,Sheshet ha-Yamim St.  16,5.5,2.0,118,1
buy,Apartment,2500000,Rishon LeTsiyon,Kheil ha-Avir St. ,4.0,13.0,120,1
buy,Penthouse,2150000,Rishon LeTsiyon,Ha-Psanter St. ,3.0,2.0,70,1
buy,Apartment,2800000,Rishon LeTsiyon,Margolin St. ,5.0,2.0,142,1
buy,Apartment,2100000,Bat Yam,Yohanan HaSandlar St. ,3.0,18.0,80,1
buy,Apartment,2420000,Bat Yam,Yohanan HaSandlar St.  6,3.0,26.0,88,1
buy,Rooftop apt,3800000,Rishon LeTsiyon,Margolin St. ,6.0,6.0,160,1
buy,Apartment,1760000,Rishon LeTsiyon,Ha-Tsofim St. ,3.0,1.0,80,0
buy,Apartment,3550000,Rishon LeTsiyon,HaAluf David St. ,6.0,4.0,146,2
buy,Apartment,1670000,Rishon LeTsiyon,Mordehai Popel St. ,4.5,8.0,120,1
buy,Apartment,2600000,Bat Yam,Yohanan HaSandlar St. ,4.0,18.0,108,1
buy,Rooftop apt,1950000,Petah Tikva,Doctor Shifer St. ,4.0,4.0,100,1
buy,Apartment,1090000,Petah Tikva,Hovevei Tsiyon St. ,2.0,3.0,60,0
buy,Apartment,1300000,Ashdod,Mevo HaNarkis  11,3.0,3.0,84,0
buy,Apartment,1300000,Ashdod,Mevo HaNarkis  11,3.0,3.0,84,0
buy,Apartment,1760000,Petah Tikva,HaTsanhanim St.  33,4.0,4.0,88,1
buy,Apartment,2450000,Jerusalem,Rivka St.  22,4.0,4.0,90,1
buy,Apartment,1590000,Bat Yam,Zamenhoff St.  15,3.0,3.0,85,1
buy,Apartment,2150000,Yehud-Monosson,Herzl St.  10,4.0,5.0,116,2
buy,Apartment,2095000,Bat Yam,HaRav Tsvi Yehuda St.  7,4.5,1.0,100,1
buy,Rooftop apt,2500000,Holon,Rabbi Akiva St. ,5.0,2.0,120,0
buy,Villa,14000000,Tel Aviv-Yafo,Ha-Hermon St.  20,7.0,3.0,240,2
buy,Apartment,4250000,Tel Aviv-Yafo,Carlebach St.  4,4.0,12.0,103,1
buy,Apartment,3400000,Tel Aviv-Yafo,Sasha Argov St.  21,3.0,2.0,76,1
buy,Triplex,7200000,Tel Aviv-Yafo,Avigdor Steimatski St.  6,4.0,10.0,180,4
buy,Apartment,3890000,Tel Aviv-Yafo,Yasha Hefetz St.  12,4.0,6.0,95,2
buy,Apartment,8200000,Tel Aviv-Yafo,Leonardo da Vinci St.  20,5.0,15.0,119,1
buy,Apartment,5100000,Tel Aviv-Yafo,Yasha Hefetz St.  9,4.0,4.0,120,1
buy,Apartment,3890000,Tel Aviv-Yafo,Dizengoff St.  336,3.0,5.0,75,0
buy,Duplex,6850000,Tel Aviv-Yafo,Marc Chagall St.  12,5.0,7.0,153,2
buy,Mini penthouse,8490000,Tel Aviv-Yafo,Yehezkel Streichman St.  18,5.0,7.0,221,2
buy,Apartment,8900000,Tel Aviv-Yafo,Netiv HaMazalot  26,4.0,1.0,170,0
buy,Apartment,5350000,Tel Aviv-Yafo,Kdoshei ha-Shoa St.  26,4.0,1.0,134,2
buy,Apartment,3100000,Tel Aviv-Yafo,Derech Menachem Begin  150,2.5,22.0,72,1
buy,Apartment,16500000,Tel Aviv-Yafo,Ha-Rav Nisim St.  9,5.0,27.0,187,2
buy,Apartment,7500000,Tel Aviv-Yafo,Nissim Aloni St.  12,3.5,3.0,140,2
buy,Apartment,3780000,Tel Aviv-Yafo,Sasha Argov St.  8,5.0,1.0,120,2
buy,Apartment,6350000,Tel Aviv-Yafo,Yunitsman St.  2,5.0,3.0,140,2
buy,Apartment,3850000,Tel Aviv-Yafo,HaMaccabi St.  11,3.0,3.0,80,0
buy,Penthouse,9200000,Tel Aviv-Yafo,Ha-Hermon St.  1,5.0,3.0,180,1
buy,Apartment,4600000,Tel Aviv-Yafo,HaHashmonaim St.  100,4.0,9.0,990,1
buy,Mini penthouse,4980000,Tel Aviv-Yafo,Rama St.  2,5.0,26.0,126,2
buy,Apartment,1300000,Holon,Arba Aratsot St.  14,3.0,3.0,55,0
buy,Rooftop apt,1670000,Holon,Beit Shearim St.  4,4.0,4.0,80,0
buy,Apartment,2290000,Holon,Givat HaTahmoshet St.  12,5.0,4.0,120,2
buy,Apartment,1650000,Holon,Yermiyahu St. ,4.0,4.0,85,0
buy,Rooftop apt,3150000,Holon,Mifrats Shlomo St. ,6.0,5.0,150,2
buy,Apartment,1990000,Beer Yaakov,Sa Nes St. ,4.0,7.0,100,1
buy,Apartment,1450000,Ramla,Sapir St.  2,4.0,4.0,96,1
buy,Apartment,1320000,Bat Yam,Balfour St.  100,3.0,4.0,75,0
buy,Apartment,1590000,Bat Yam,Masaryk St. ,2.5,2.0,69,1
buy,Apartment,2125000,Rishon LeTsiyon,Meonot Brakha St. ,4.0,5.0,98,1
buy,Apartment,2870000,Rishon LeTsiyon,Shimshon Zelig St.  5,5.0,2.0,126,1
buy,Apartment,1679000,Bat Yam,Sokolov St. ,3.0,4.0,75,1
buy,Apartment,1690000,Bat Yam,Masaryk St. ,3.0,4.0,75,1
buy,Penthouse,2690000,Bat Yam,Masaryk St. ,4.0,6.0,135,1
buy,Penthouse,3190000,Bat Yam,Masaryk St. ,5.0,6.0,213,2
buy,Apartment,1295000,Rishon LeTsiyon,Aharon Kron St. ,3.0,4.0,97,1
buy,Apartment,2145000,Rishon LeTsiyon,Tiomkin St. ,4.5,6.0,119,1
buy,Apartment,2550000,Rishon LeTsiyon,Pola Ben Gurion St. ,4.0,9.0,101,2
buy,Apartment,1900000,Rishon LeTsiyon,Lavontin St. ,4.5,3.0,107,1
buy,Apartment,2200000,Rishon LeTsiyon,A.D. Gordon St. ,5.5,4.0,127,1
buy,Apartment,2400000,Rishon LeTsiyon,Meir Vinik St. ,5.0,5.0,126,1
buy,Apartment,1595000,Rishon LeTsiyon,Abarbanel St. ,3.5,6.0,80,1
buy,Apartment,1395000,Rishon LeTsiyon,Tiomkin St. ,2.0,11.0,50,2
buy,Apartment,1650000,Rishon LeTsiyon,Dror St. ,5.0,1.0,105,1
buy,Apartment,1990000,Rishon LeTsiyon,Rambam St. ,5.0,1.0,103,1
buy,Apartment,1850000,Rishon LeTsiyon,Tsadi Gimel Banot St. ,4.0,3.0,90,1
buy,Apartment,1790000,Tel Aviv-Yafo,Yefet St. ,3.0,3.0,80,0
buy,Cottage/house,3690000,Holon,Ezra St.  13,7.0,4.0,250,2
buy,Apartment,1600000,Rehovot,Menahem MashaShvili St.  11,4.0,2.0,80,1
buy,Apartment,850000,Petah Tikva,Yehuda Leib Pinsker St.  29,1.5,1.0,30,0
buy,Apartment,1430000,Bat Yam,Balfour St. ,2.5,2.0,70,0
buy,Cottage/house,4800000,Holon,Yoav St. ,5.0,3.0,190,1
buy,Apartment,1420000,Bat Yam,Mendele Mocher Sforim St. ,3.0,4.0,70,0
buy,Apartment,2050000,Bat Yam,Rothschild St. ,4.5,1.0,110,0
buy,Apartment,1450000,Bat Yam,Zamenhoff St. ,3.5,1.0,80,0
buy,Apartment,1119000,Bat Yam,Ha-Rav Herzog St. ,2.0,2.0,55,0
buy,Apartment,2520000,Beer Yaakov,Bareket St. ,5.0,3.0,120,2
buy,Triplex,2750000,Rishon LeTsiyon,Tsadi Gimel Banot St.  20,5.5,3.0,180,1
buy,Apartment,1990000,Rishon LeTsiyon,Nordau St.  38,4.0,4.0,92,1
buy,Apartment,1930000,Rosh Haayin,Ben Gurion Boulevard ,4.5,0.0,130,4
buy,Penthouse,4730000,Ramat Hasharon,Ussishkin St.  58,4.0,4.0,1474,2
buy,Apartment,1725000,Tel Aviv-Yafo,Nakhum Sokolov St.  74,1.0,0.0,26,0
buy,Apartment,1420000,Lod,Barak St.  20,4.0,7.0,95,1
buy,Duplex,1895000,Ari'el,Ha-Arava St.  51,5.0,4.0,136,2
buy,Apartment,1725000,Tel Aviv-Yafo,Nakhum Sokolov St.  74,1.0,0.0,26,0
buy,Apartment,1590000,Ashdod,HaNurit St.  9,3.5,4.0,105,1
buy,Apartment,3090000,Jerusalem,Hashofet Haim Cohen St.  8,5.0,20.0,115,2
buy,Apartment,4400000,Tel Aviv-Yafo,Dafna St. ,3.0,3.0,87,0
buy,Penthouse,7720000,Tel Aviv-Yafo,Feibel St. ,5.0,5.0,128,1
buy,Penthouse,13150000,Tel Aviv-Yafo,Remez St. ,4.0,7.0,217,2
buy,Apartment,4250000,Tel Aviv-Yafo,Zlocisti St. ,3.0,10.0,73,1
buy,Apartment,4645000,Tel Aviv-Yafo,Khevra Khadasha St. ,4.0,2.0,100,1
buy,Penthouse,7500000,Tel Aviv-Yafo,Moshe Sharet St. ,4.0,6.0,95,1
buy,Apartment,5485000,Tel Aviv-Yafo,Belkind St. ,4.0,5.0,117,1
buy,Apartment,6280000,Tel Aviv-Yafo,Sderot Levi Eshkol ,6.0,5.0,143,2
buy,Apartment,4900000,Tel Aviv-Yafo,Ruppin St. ,4.0,3.0,98,0
buy,Apartment,3950000,Tel Aviv-Yafo,Weizmann St. ,3.0,3.0,82,1
buy,Apartment,15000000,Tel Aviv-Yafo,Moshe Barazani St. ,4.0,10.0,240,2
buy,Duplex,17500000,Tel Aviv-Yafo,Mikhael Neeman St. ,5.0,10.0,225,2
buy,Apartment,4800000,Tel Aviv-Yafo,Prof. Yuval Neeman St. ,5.0,1.0,117,2
buy,Duplex,6250000,Tel Aviv-Yafo,Sderot Levi Eshkol ,5.0,5.0,144,1
buy,Apartment,1495000,Bat Yam,Elmaliakh St. ,3.5,2.0,65,0
buy,Apartment,1090000,Ramla,Sderot Herzl ,3.0,3.0,68,0
buy,Apartment,735000,Ramla,Shapira St. ,2.0,4.0,65,0
buy,Apartment,820000,Ramla,Yitshak Ben Zvi St.  1,2.0,4.0,45,0
buy,Apartment,1150000,Ramla,Sderot Ben Gurion ,3.5,8.0,84,0
buy,Apartment,990000,Ramla,Ha-Rav Avraham Hillel St.  6,3.5,1.0,75,0
buy,Apartment,715000,Ramla,Emile Zola St. ,3.0,3.0,65,0
buy,Apartment,1180000,Ramla,Sderot Ben Gurion ,3.5,3.0,84,0
buy,Apartment,2170000,Beer Yaakov,HaAlonim Boulevard ,5.0,5.0,130,2
buy,Apartment,1700000,Rishon LeTsiyon,David Wolffsohn St. ,4.5,2.0,120,0
buy,Apartment,1720000,Petah Tikva,Doctor Shifer St.  24,3.0,2.0,85,1
buy,Penthouse,6550000,Hod Hasharon,Yehoshua Ben Gamla St.  39,8.0,11.0,260,5
buy,Apartment,1580000,Bat Yam,Sheshet ha-Yamim St.  26,3.0,1.0,70,1
buy,Apartment,1570000,Holon,Ha-Histadrut St.  8,3.5,3.0,100,1
buy,Apartment,2850000,Tel Aviv-Yafo,HaYarkon St.  179,1.5,0.0,32,0
buy,Penthouse,3990000,Rishon LeTsiyon,Kheil ha-Khimush St.  38,5.0,10.0,120,3
buy,Apartment,3500000,Tel Aviv-Yafo,Yifrakh St. ,2.5,1.0,65,1
buy,Rooftop apt,2680000,Givatayim,Akhdut ha-Avoda St.  28,3.0,4.0,75,1
buy,Apartment,5000000,Tel Aviv-Yafo,King George St. ,5.0,2.0,136,0
buy,Mini penthouse,4400000,Tel Aviv-Yafo,Marc Chagall St. ,4.0,2.0,111,1
buy,Apartment,2250000,Tel Aviv-Yafo,Kokhavei Yitskhak St.  7,4.0,4.0,95,0
buy,Apartment,9500000,Tel Aviv-Yafo,Rothschild Boulevard  17,4.0,7.0,146,2
buy,Penthouse,8000000,Tel Aviv-Yafo,De Haas St.  3,4.0,5.0,115,1
buy,Rooftop apt,2550000,Givatayim,Akhdut ha-Avoda St.  28,3.0,4.0,75,1
buy,Rooftop apt,2550000,Givatayim,Katzenelson St.  31,3.0,4.0,75,1
buy,Apartment,3400000,Givatayim,Blokh St.  5,5.0,2.0,120,1
buy,Penthouse,7990000,Tel Aviv-Yafo,De Haas St.  3,4.0,5.0,115,1
buy,Apartment,3150000,Tel Aviv-Yafo,Tosefta St. ,3.0,1.0,70,1
buy,Garden apt,2790000,Giv'at Shmuel,Uzi'el St.  4,5.0,0.0,130,2
buy,Cottage/house,6300000,Modiin-Maccabim-Reut,Nahal Kishon St.  748,7.0,2.0,220,2
buy,Apartment,2950000,Rishon LeTsiyon,Kheil ha-Avir St.  3,4.0,13.0,104,2
buy,Apartment,1695000,Holon,Roter St.  5,3.5,1.0,90,0
buy,Apartment,3470000,Herzliya,Natan Elbaz St. ,4.0,3.0,100,2
buy,Apartment,1400000,Rehovot,Bar Kochva St.  2,3.0,3.0,69,0
buy,Apartment,1690000,Rishon LeTsiyon,David ha-Reuveni St.  7,4.0,5.0,84,1
buy,Apartment,1350000,Bat Yam,Khatsor St.  8,3.0,1.0,65,0
buy,Duplex,4650000,Tel Aviv-Yafo,Nissim Aloni St.  5,3.0,4.0,91,2
buy,Apartment,2995000,Holon,Yehoshua Hankin St.  94,5.5,7.0,125,2
buy,Apartment,1400000,Rehovot,Bar Kochva St.  2,3.0,3.0,69,0
buy,Apartment,1380000,Petah Tikva,Ha-Rav Unterman St.  10,3.0,2.0,65,0
buy,Apartment,2850000,Bat Yam,Ha-Neviim St. ,4.0,18.0,115,1
buy,Apartment,1900000,Rehovot,Doctor Moskovich St.  13,4.5,3.0,115,1
buy,Apartment,6500000,Tel Aviv-Yafo,Sderot Nordau ,4.0,5.0,96,1
buy,Apartment,2100000,Beer Yaakov,Ehud Manor St. ,4.5,9.0,107,1
buy,Apartment,2190000,Herzliya,Bar Ilan St.  10,4.5,3.0,115,2
buy,Penthouse,1670000,Kiryat Malakhi,Shoshanim St.  282,4.0,7.0,124,0
buy,Apartment,1850000,Rishon LeTsiyon,Zalman Shazar St.  19,4.0,2.0,105,0
buy,Cottage/house,1950000,Ariel,Through the Nachshonim  53,9.0,2.0,168,0
buy,Apartment,1950000,Rishon LeTsiyon,Tiomkin St.  6,4.0,5.0,104,1
buy,Apartment,1825000,Rishon LeTsiyon,Haim Saraf St. ,3.5,1.0,97,1
buy,Apartment,2490000,Rishon LeTsiyon,Usha St. ,5.0,1.0,125,1
buy,Rooftop apt,2430000,Rishon LeTsiyon,Tsvi Frank St. ,5.5,6.0,124,2
buy,Apartment,3195000,Rishon LeTsiyon,HaAluf David St. ,5.0,3.0,121,1
buy,Apartment,1550000,Rishon LeTsiyon,Ben Zeev St. ,3.0,1.0,79,0
buy,Cottage/house,3495000,Rishon LeTsiyon,Ha-Toren St.  17,6.0,3.0,2250,3
buy,Apartment,1720000,Rishon LeTsiyon,Ha-Khelmonit St. ,3.0,1.0,85,1
buy,Apartment,1395000,Rishon LeTsiyon,Eliezer Balaban St. ,2.5,6.0,50,1
buy,Apartment,1495000,Rishon LeTsiyon,Davidzon St. ,3.5,2.0,81,1
buy,Cottage/house,3050000,Rishon LeTsiyon,Ezra u-Vitsaron St. ,5.0,3.0,186,1
buy,Penthouse,2650000,Rishon LeTsiyon,Natan Bernitski St. ,4.0,6.0,100,1
buy,Apartment,1940000,Rishon LeTsiyon,Natan Bernitski St. ,4.0,6.0,100,1
buy,Apartment,1690000,Rishon LeTsiyon,Alkalai St. ,4.0,3.0,94,1
buy,Apartment,1770000,Rishon LeTsiyon,Reuven u-Vat Sheva St. ,4.0,1.0,97,0
buy,Apartment,1950000,Rishon LeTsiyon,Meonot Brakha St. ,4.0,3.0,102,1
buy,Apartment,2080000,Bat Yam,Derech Ben Gurion ,3.5,4.0,100,0
buy,Apartment,3200000,Jerusalem,Moshe Kol St.  30,4.0,3.0,100,4
buy,Apartment,1720000,Rishon LeTsiyon,Yehuda Halevi St. ,4.0,3.0,97,1
buy,Apartment,1590000,Bat Yam,HaAtsmaut Boulevard ,3.0,3.0,80,0
buy,Apartment,2000000,Rehovot,Yosef Kronenberg St.  15,5.0,2.0,125,1
buy,Apartment,1680000,Rehovot,Rambam St. ,3.0,1.0,82,1
buy,Apartment,2680000,Rehovot,Aharon Eisenberg St.  3,5.0,9.0,125,2
buy,Apartment,1220000,Rehovot,Seadya Gaon St.  30,3.0,3.0,65,1
buy,Apartment,1430000,Rehovot,Akhim Kibovich St.  34,3.5,4.0,90,1
buy,Apartment,1675000,Rishon LeTsiyon,Naaman St. ,4.0,3.0,115,0
buy,Apartment,1700000,Rishon LeTsiyon,Yalag St.  3,3.0,2.0,95,1
buy,Villa,4700000,Jerusalem,Mishpat Dreyfus St.  13,9.0,3.0,200,2
buy,Apartment,1630000,Holon,HaTeena St. ,3.0,1.0,65,1
buy,Apartment,1220000,Rehovot,HaAliya St.  11,3.0,4.0,75,0
buy,Apartment,935000,Ari'el,Derech HaTsiyonut  31,2.5,0.0,63,0
buy,Cottage/house,2445000,אריאל,Ha-Negev St.  29,9.0,2.0,228,2
buy,Apartment,1750000,Rishon LeTsiyon,Jabotinsky St. ,4.0,3.0,90,1
buy,Apartment,1530000,Holon,Sokolov St. ,3.0,2.0,65,0
buy,Apartment,2440000,Rehovot,Yaakov St. ,5.0,10.0,122,2
buy,Apartment,2080000,Bet Shemesh,Ha-Aliya St.  7,5.0,2.0,120,2
buy,Duplex,3290000,Rishon LeTsiyon,Arye Ben Eliezer St. ,6.5,2.0,174,1
buy,Apartment,1960000,Holon,Yud Alef be-Adar St. ,4.0,1.0,90,1
buy,Apartment,2280000,Rishon LeTsiyon,Siterman Michael st. ,3.0,2.0,80,2
buy,Apartment,3700000,Rishon LeTsiyon,HaAluf David St. ,5.0,6.0,130,1
buy,Apartment,1550000,Bat Yam,Ha-Tsipornim St.  3,3.0,2.0,68,0
buy,Apartment,1830000,Beer Yaakov,Ehud Manor St. ,3.0,1.0,78,1
buy,Duplex,3950000,Bat Yam,Derech Ben Gurion  85,6.0,7.0,260,2
buy,Cottage/house,2490000,Holon,Kiryati St. ,4.0,1.0,128,0
buy,Apartment,1195000,Bat Yam,Nitsana St.  21,3.0,2.0,65,0
buy,Apartment,2990000,Holon,HaMarganit St. ,4.0,9.0,143,2
buy,Apartment,1250000,Bat Yam,Berl Katzenelson St. ,2.5,1.0,62,0
buy,Apartment,1565000,Holon,Haim Weizman St. ,4.0,4.0,100,0
buy,Apartment,1490000,Holon,HaMetsuda St. ,3.0,0.0,60,0
buy,Apartment,1290000,Holon,Abarbanel St. ,2.5,1.0,67,1
buy,Rooftop apt,1890000,Holon,Lehi St.  4,3.5,1.0,130,0
buy,Apartment,1295000,Bat Yam,Balfour St. ,2.5,3.0,70,0
buy,Apartment,3490000,Holon,Heynts Cohen St. ,5.0,19.0,130,2
buy,Apartment,1865000,Holon,Alufei Tsahal St. ,5.0,3.0,112,0
buy,Apartment,1600000,Holon,Kdoshei Kahir St. ,3.5,11.0,75,0
buy,Apartment,1950000,Bat Yam,Ha-Neviim St. ,4.0,5.0,91,0
buy,Apartment,3290000,Bat Yam,HaAtsmaut Boulevard ,4.0,1.0,110,1
buy,Apartment,2690000,Azor,Jabotinski St. ,5.0,6.0,120,2
buy,Apartment,1645000,Holon,Kdoshei Kahir St. ,3.0,6.0,75,0
buy,Apartment,1370000,Holon,Eilat St. ,3.0,1.0,85,0
buy,Apartment,1395000,Bat Yam,HaShomer St. ,4.0,4.0,83,0
buy,Apartment,2990000,Rishon LeTsiyon,Rehavam Zeevi Boulevard ,4.0,12.0,107,1
buy,Apartment,1195000,Holon,Yehoshua Hankin St. ,2.0,2.0,50,0
buy,Apartment,1290000,Bat Yam,Moshe Sharet St. ,3.0,4.0,70,0
buy,Apartment,2900000,Holon,HaMarganit St. ,5.0,7.0,110,1
buy,Apartment,1250000,Holon,HaGra St. ,2.0,1.0,60,0
buy,Apartment,3290000,Bat Yam,Yitshak Sadeh St. ,5.0,4.0,135,2
buy,Apartment,1490000,Holon,Ha-Maapilim St. ,3.0,3.0,84,0
buy,Apartment,1990000,Holon,Reuven Barkat St. ,5.0,1.0,110,1
buy,Apartment,2790000,Holon,Dganya St. ,5.0,2.0,120,1
buy,Apartment,1375000,Holon,HaGra St. ,3.0,3.0,70,0
buy,Apartment,1290000,Bat Yam,Ha-Tkhiya St.  3,2.0,3.0,45,0
buy,Cottage/house,2685000,Holon,Eilat St. ,4.0,1.0,120,0
buy,Apartment,1470000,Bat Yam,Kaf-Tet Be'November St.  15,3.0,4.0,70,0
buy,Apartment,1375000,Holon,Ha-Maapilim St. ,3.0,2.0,55,0
buy,Penthouse,4850000,Jerusalem,Heikhal ha-Mishpat St.  2,5.0,8.0,162,2
buy,Apartment,3150000,Yehud-Monosson,Tamar St.  1,5.0,8.0,132,1
buy,Apartment,1750000,Rishon LeTsiyon,Vitkin St.  9,3.5,1.0,105,0
buy,Apartment,1560000,Holon,Yehoshua Hankin St.  70,3.0,1.0,80,0
buy,Apartment,1590000,Holon,Golomb St.  12,4.5,3.0,100,0
buy,Apartment,1900000,Rishon LeTsiyon,Ha-Khartsit St.  11,4.0,7.0,96,1
